3.12,2,0,0,101280.72,21.17,0.36,0,0.19,-2.70,1.08,-8.66,9.09,1.22,171.53,12.97,-44.50,3.30,4.91,11.71
3.14,2,0,0,101279.88,21.17,0.44,0,0.18,-2.70,1.09,-8.48,9.15,1.22,171.46,12.98,-44.69,3.29,4.92,11.70
3.16,2,0,0,101284.19,21.16,0.51,0,0.19,-2.70,1.08,-8.48,8.96,1.10,171.38,12.99,-44.88,3.30,4.91,11.70
3.18,2,0,0,101276.41,21.18,0.72,0,0.19,-2.70,1.09,-8.48,8.90,1.10,171.30,13.00,-45.07,3.30,4.92,11.68
3.20,2,0,0,101286.78,21.16,-0.14,1,0.19,-2.70,1.08,-8.23,8.90,1.16,171.23,13.01,-45.25,3.30,4.91,11.68
3.22,2,0,0,101279.88,21.17,0.44,0,0.19,-2.70,1.09,-8.35,9.02,1.16,171.15,13.03,-45.44,3.30,4.91,11.68
3.24,2,0,0,101279.00,21.16,0.51,0,0.18,-2.70,1.08,-8.60,9.21,1.16,171.07,13.04,-45.62,3.30,4.91,11.70
3.26,2,0,0,101275.53,21.17,0.80,0,0.18,-2.70,1.09,-8.48,8.96,0.91,170.99,13.05,-45.81,3.30,4.91,11.70
3.29,2,0,1,101284.19,21.16,0.08,1,0.19,-2.70,1.09,-8.48,9.02,1.04,170.91,13.05,-46.00,3.30,4.91,11.54
3.31,2,0,1,101285.91,21.17,-0.07,2,0.19,-2.70,1.10,-8.48,9.09,1.10,170.83,13.06,-46.18,3.30,4.91,11.50
3.33,2,0,1,101285.91,21.17,-0.07,3,0.19,-2.70,1.08,-8.35,8.84,1.04,170.75,13.07,-46.37,3.30,4.92,11.50
3.35,2,0,1,101276.41,21.16,0.72,0,0.18,-2.70,1.08,-8.35,9.15,1.22,170.67,13.08,-46.55,3.30,4.92,11.50
3.37,2,0,1,101280.72,21.17,0.58,0,0.19,-2.70,1.09,-8.60,8.96,1.10,170.60,13.08,-46.74,3.30,4.90,11.50
3.39,2,0,1,101274.69,21.17,0.87,0,0.18,-2.70,1.08,-8.35,8.72,1.16,170.52,13.09,-46.92,3.30,4.92,11.65
3.41,2,0,1,101276.41,21.18,0.72,0,0.18,-2.70,1.08,-8.60,8.90,1.40,170.44,13.10,-47.11,3.30,4.91,11.67
3.43,2,0,1,101273.81,21.18,0.94,0,0.18,-2.70,1.09,-8.48,8.90,1.10,170.36,13.10,-47.29,3.30,4.91,11.67
3.45,2,0,1,101278.13,21.17,0.58,1,0.18,-2.70,1.08,-8.41,8.90,0.98,170.28,13.10,-47.48,3.30,4.91,11.63
3.47,2,0,1,101280.72,21.17,0.36,2,0.19,-2.70,1.09,-8.66,8.96,1.34,170.21,13.11,-47.66,3.30,4.91,11.63
3.49,2,0,0,101285.05,21.18,0.00,3,0.19,-2.70,1.09,-8.23,9.09,1.04,170.12,13.11,-47.84,3.30,4.91,11.70
3.51,2,0,0,101279.87,21.18,0.44,0,0.20,-2.70,1.08,-8.48,9.02,1.16,170.04,13.11,-48.03,3.30,4.91,11.68
3.54,2,0,0,101280.72,21.17,0.36,1,0.19,-2.70,1.09,-8.35,9.15,1.04,169.96,13.11,-48.21,3.30,4.91,11.70
3.56,2,0,0,101276.41,21.18,0.72,0,0.18,-2.70,1.08,-8.60,8.96,1.16,169.88,13.12,-48.40,3.30,4.92,11.68
3.58,2,0,0,101279.87,21.18,0.44,1,0.18,-2.70,1.09,-8.41,8.90,1.04,169.80,13.12,-48.58,3.30,4.91,11.70
3.60,2,0,0,101283.31,21.17,0.15,2,0.18,-2.70,1.09,-8.35,9.09,1.10,169.72,13.12,-48.76,3.30,4.92,11.70
3.62,2,0,0,101280.72,21.17,0.36,3,0.20,-2.70,1.08,-8.60,8.96,1.22,169.64,13.12,-48.94,3.30,4.91,11.71
3.64,2,0,0,101279.88,21.17,0.44,0,0.19,-2.70,1.09,-8.29,9.02,1.10,169.56,13.12,-49.12,3.30,4.91,11.70
3.66,2,0,0,101279.87,21.18,0.44,0,0.19,-2.70,1.08,-8.48,9.09,1.22,169.48,13.11,-49.31,3.30,4.91,11.70
